pub_account,pub_account_id,region,am_name,pub_app,pub_app_id,pub_market_id,pub_daily_spend,missing_combo,domain,rtb_account_id,country,combo_daily_spend,network_share,est_uplift_daily,exempted_combo_count,total_combos
Bluetile Games,64803209bfd9aa0011593484,EMEA,Tori Edwards,Yatzy - Dice Game,649eeab39018de0fbec588f6,1602149052,506.2068,Combo3,casino.draftkings.com,5f6413c9612b1a0015099993,CA,7902.2809,0.00176958,0.8958,6,10
Skywork AI PTELTD,67c01767cc8ae200116e5d00,APAC,Ronald Long,FreeReels-iOS,6970c7fe73c0a231fff79cc7,6738081517,3320.4948,Combo8,draftkings.com,5bc0e10e25c7d7796ebe8fc0,US,1178.8851,0.00026399,0.8766,6,10
FARSUN PTE LTD,66aafef7514c00001147c0c9,APAC,Harper Zhang,FlickReels,66ac9c873343191babdad3e8,com.zyhwplatform.shortplay,1012.3075,Combo4,draftkings.com,602442ef9f0893001526406b,US,3830.5002,0.00085777,0.8683,4,10
Code Dish GmbH,64075f57d6da1900141e5aba,EMEA,Hadil Salameh,Tile Match - Match Puzzle Game,63b7bf0fa928816f6c42effc,com.tile.match.blockpuzzle,3248.3204,Combo8,draftkings.com,5bc0e10e25c7d7796ebe8fc0,US,1178.8851,0.00026399,0.8575,6,10
OAKEVER GAMES PTE LTD,5b975fcedc73276356309362,APAC,Aria Gao,Arrows GO! iOS,69c2954b7c25f96d75ccd5f2,6758326278,2911.1141,Combo6,draftkings.com,5f6413c9612b1a0015099993,CA,1296.3796,0.0002903,0.8451,2,10
Mattel163 Limited,5b0fc58f19829714e5ad0d2f,APAC,Aria Gao,UNO!™,5b14f1027ea39141340a6ada,1344700142,2895.2487,Combo6,draftkings.com,5f6413c9612b1a0015099993,CA,1296.3796,0.0002903,0.8405,6,10
OAKEVER GAMES PTE LTD,5b975fcedc73276356309362,APAC,Aria Gao,Meowdoku And,69e0a7d4b6a93be17be97116,com.oakever.meowdoku,6974.7269,Combo9,draftkings.com,5bc0e10e25c7d7796ebe8fc0,CA,537.4353,0.00012035,0.8394,2,10
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Hidden Spots,6672d811429c14443ac5fb6d,com.easybrain.hidden.spots,1078.6017,Combo5,sportsbook.draftkings.com,5bc0e10e25c7d7796ebe8fc0,US,3465.1714,0.00077596,0.837,4,10
Mattel163 Limited,5b0fc58f19829714e5ad0d2f,APAC,Aria Gao,Skip-Bo Android,60891d3bc6ed3ae6ebd0cf3a,com.mattel163.skipbo,963.685,Combo4,draftkings.com,602442ef9f0893001526406b,US,3830.5002,0.00085777,0.8266,4,10
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Blockudoku GP,5dc290cf1051eb0012a6b214,com.easybrain.block.puzzle.games,2959.6395,Combo7,casino.draftkings.com,602442ef9f0893001526406b,US,1225.3136,0.00027439,0.8121,8,10
Voodoo,56d55c72562b9c353800000d,EMEA,Hadil Salameh,Hole.io,5b2a4c2c8815f423b86d090f,io.voodoo.holeio,1045.8782,Combo5,sportsbook.draftkings.com,5bc0e10e25c7d7796ebe8fc0,US,3465.1714,0.00077596,0.8116,4,10
Aged Studio Limited,5fc7301f7a7f0200153979c7,APAC,Seven Tu,Aged_Solitaire_IOS,65a909094b4b5121d92d9993,1482887935,943.5261,Combo4,draftkings.com,602442ef9f0893001526406b,US,3830.5002,0.00085777,0.8093,8,10
Voodoo,56d55c72562b9c353800000d,EMEA,Hadil Salameh,Epic Plane Evolution,66b0c2e2e33c9a548741f773,6504122823,936.4398,Combo4,draftkings.com,602442ef9f0893001526406b,US,3830.5002,0.00085777,0.8033,8,10
Code Dish GmbH,64075f57d6da1900141e5aba,EMEA,Hadil Salameh,"Sweet Crunch - Matching, Blast Puzzle Game",6051fadcdec34f1e8a8888cc,com.cookie.match3.casual,1034.5435,Combo5,sportsbook.draftkings.com,5bc0e10e25c7d7796ebe8fc0,US,3465.1714,0.00077596,0.8028,6,10
OAKEVER GAMES PTE LTD,5b975fcedc73276356309362,APAC,Aria Gao,Arrows GO! iOS,69c2954b7c25f96d75ccd5f2,6758326278,2911.1141,Combo7,casino.draftkings.com,602442ef9f0893001526406b,US,1225.3136,0.00027439,0.7988,2,10
Playsimple Games,568b8cb3bb2089a80600000a,Americas,Rutvij Jadav,Daily Themed Crossword - A Fun crossword Android,5af5545d8e03cf7acee13a66,in.crossy.daily_crossword,926.4727,Combo4,draftkings.com,602442ef9f0893001526406b,US,3830.5002,0.00085777,0.7947,8,10
Mattel163 Limited,5b0fc58f19829714e5ad0d2f,APAC,Aria Gao,UNO!™,5b14f1027ea39141340a6ada,1344700142,2895.2487,Combo7,casino.draftkings.com,602442ef9f0893001526406b,US,1225.3136,0.00027439,0.7944,6,10
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Number Sums IOS,64de05bdabb23eee2a179c21,6449427809,917.2234,Combo4,draftkings.com,602442ef9f0893001526406b,US,3830.5002,0.00085777,0.7868,8,10
IEC Global Pty Ltd.,5b1f351e3eddeb10ce7fa54c,APAC,Nam Trinh,Water Sort Puzzle iOS,5f2d0c03f503650001351c59,1514542157,916.6048,Combo4,draftkings.com,602442ef9f0893001526406b,US,3830.5002,0.00085777,0.7862,2,10
FARSUN PTE LTD,66aafef7514c00001147c0c9,APAC,Harper Zhang,FlickReels,66ac9c873343191babdad3e8,com.zyhwplatform.shortplay,1012.3075,Combo5,sportsbook.draftkings.com,5bc0e10e25c7d7796ebe8fc0,US,3465.1714,0.00077596,0.7855,4,10
RobTop Games AB,6276c973f70e7c001895be79,EMEA,Louis Wallworth,Geometry Dash Lite Android,6295ff7c3987b19e74b43c3e,com.robtopx.geometryjumplite,2971.0927,Combo8,draftkings.com,5bc0e10e25c7d7796ebe8fc0,US,1178.8851,0.00026399,0.7843,6,10
Voodoo,56d55c72562b9c353800000d,EMEA,Hadil Salameh,Flappy Dunk,5950d4eef493bbec54002184,1235581326,901.4023,Combo4,draftkings.com,602442ef9f0893001526406b,US,3830.5002,0.00085777,0.7732,4,10
INJOY TECHNOLOGY PTE.LTD.,5f687c6436ca1e0016d5fd6d,APAC,Seven Tu,Shareit Android,64f7008818744ab0e0841919,com.lenovo.anyshare.gps,6390.6848,Combo9,draftkings.com,5bc0e10e25c7d7796ebe8fc0,CA,537.4353,0.00012035,0.7691,4,10
FALCON GLOBAL LTD.,5a57133a3610bbb671016ff3,APAC,Nam Trinh,Goods Sorting: Match 3 Puzzle iOS PM_1945,661898f2c0c070078a977fb4,6482849843,6385.6497,Combo9,draftkings.com,5bc0e10e25c7d7796ebe8fc0,CA,537.4353,0.00012035,0.7685,2,10
OAKEVER GAMES PTE LTD,5b975fcedc73276356309362,APAC,Aria Gao,Arrows GO! iOS,69c2954b7c25f96d75ccd5f2,6758326278,2911.1141,Combo8,draftkings.com,5bc0e10e25c7d7796ebe8fc0,US,1178.8851,0.00026399,0.7685,2,10
FARSUN PTE LTD,66aafef7514c00001147c0c9,APAC,Harper Zhang,FlickReels,66ab1f501ea687af3dc00e4e,6514312894,893.8792,Combo4,draftkings.com,602442ef9f0893001526406b,US,3830.5002,0.00085777,0.7667,8,10
FALCON GLOBAL LTD.,5a57133a3610bbb671016ff3,APAC,Nam Trinh,Cake Sort - Color Puzzle Game IOS PM D2M,64781b96dac1393f38b604ca,6448392144,892.843,Combo4,draftkings.com,602442ef9f0893001526406b,US,3830.5002,0.00085777,0.7659,2,10
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Nonogram IOS,5c88efab1c2e1f6eb4ca10cc,1452992954,2522.3054,Combo6,draftkings.com,5f6413c9612b1a0015099993,CA,1296.3796,0.0002903,0.7322,6,10
SmartNews,67d0848db62d6b0011ccb35e,Americas,Lisa Tolentino,SmartNews,67d272b5dc73e19db732c193,jp.gocro.smartnews.android,2759.772,Combo8,draftkings.com,5bc0e10e25c7d7796ebe8fc0,US,1178.8851,0.00026399,0.7286,6,10
Voodoo,56d55c72562b9c353800000d,EMEA,Hadil Salameh,Ball Blast,5af56c332803314ab33837f0,1383187127,829.4025,Combo4,draftkings.com,602442ef9f0893001526406b,US,3830.5002,0.00085777,0.7114,4,10
IEC Global Pty Ltd.,5b1f351e3eddeb10ce7fa54c,APAC,Nam Trinh,Water Sort Puzzle iOS,5f2d0c03f503650001351c59,1514542157,916.6048,Combo5,sportsbook.draftkings.com,5bc0e10e25c7d7796ebe8fc0,US,3465.1714,0.00077596,0.7113,2,10
Voodoo,56d55c72562b9c353800000d,EMEA,Hadil Salameh,Flappy Dunk,5950d4eef493bbec54002184,1235581326,901.4023,Combo5,sportsbook.draftkings.com,5bc0e10e25c7d7796ebe8fc0,US,3465.1714,0.00077596,0.6995,4,10
Bluetile Games,64803209bfd9aa0011593484,EMEA,Tori Edwards,Solitaire - Card Game,64a41edf830ec394da0090b7,com.playvalve.solitaire,815.1386,Combo4,draftkings.com,602442ef9f0893001526406b,US,3830.5002,0.00085777,0.6992,6,10
FALCON GLOBAL LTD.,5a57133a3610bbb671016ff3,APAC,Nam Trinh,Cake Sort - Color Puzzle Game IOS PM D2M,64781b96dac1393f38b604ca,6448392144,892.843,Combo5,sportsbook.draftkings.com,5bc0e10e25c7d7796ebe8fc0,US,3465.1714,0.00077596,0.6928,2,10
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Nonogram IOS,5c88efab1c2e1f6eb4ca10cc,1452992954,2522.3054,Combo7,casino.draftkings.com,602442ef9f0893001526406b,US,1225.3136,0.00027439,0.6921,6,10
Gametion,561e8d956b8d90f61a0026fb,Americas,Rutvij Jadav,Ludo King,57bd636e47a977322200001a,993090598,806.2307,Combo4,draftkings.com,602442ef9f0893001526406b,US,3830.5002,0.00085777,0.6916,4,10
Pocket Entertainment Services LLC,6315b8713c59f7001bacf8fb,Americas,Rutvij Jadav,PocketFM Android,6315b8bb85b5a14b0bbc9454,com.radio.pocketfm,2377.0222,Combo6,draftkings.com,5f6413c9612b1a0015099993,CA,1296.3796,0.0002903,0.6901,6,10
GeoTechnologies Inc.,5f45fb2f150074001547df11,APAC,Nam Trinh,トリマ-移動するだけでポイントが貯まる,5f45ffa82f1f7c000130fe19,1502193377,2510.4773,Combo7,casino.draftkings.com,602442ef9f0893001526406b,US,1225.3136,0.00027439,0.6888,4,10
Gametion,561e8d956b8d90f61a0026fb,Americas,Rutvij Jadav,Ludo King,57bfce9a3ce6f97623000025,com.ludo.king,802.8256,Combo4,draftkings.com,602442ef9f0893001526406b,US,3830.5002,0.00085777,0.6886,4,10
Bluetile Games,64803209bfd9aa0011593484,EMEA,Tori Edwards,Dominoes Masters,66166d8dc0c070078a977c88,com.playvalve.dominoes,801.3498,Combo4,draftkings.com,602442ef9f0893001526406b,US,3830.5002,0.00085777,0.6874,6,10
GeoTechnologies Inc.,5f45fb2f150074001547df11,APAC,Nam Trinh,トリマ-移動するだけでポイントが貯まる,5f45ffa82f1f7c000130fe19,1502193377,2510.4773,Combo8,draftkings.com,5bc0e10e25c7d7796ebe8fc0,US,1178.8851,0.00026399,0.6627,4,10
Aged Studio Limited,5fc7301f7a7f0200153979c7,APAC,Seven Tu,Aged Solitaire GP,67d553af916355d36b9391fc,com.agedstudio.card.solitaire.klondike,771.6683,Combo4,draftkings.com,602442ef9f0893001526406b,US,3830.5002,0.00085777,0.6619,4,10
SuperSonic Studios,5e3692d21cd3cb0018dd4329,EMEA,Beth Taylor-Lowen,Going Balls,5fa029b49f4c0275a7cf1372,1499081620,771.2801,Combo4,draftkings.com,602442ef9f0893001526406b,US,3830.5002,0.00085777,0.6616,4,10
LOTUM Media GmbH,561e8d936b8d90f61a0014ca,EMEA,Hadil Salameh,4 Pics 1 Word Android,515aff900964d0f21f00000e,de.lotum.whatsinthefoto.us,850.5224,Combo5,sportsbook.draftkings.com,5bc0e10e25c7d7796ebe8fc0,US,3465.1714,0.00077596,0.66,6,10
Pocket Entertainment Services LLC,6315b8713c59f7001bacf8fb,Americas,Rutvij Jadav,PocketFM Android,6315b8bb85b5a14b0bbc9454,com.radio.pocketfm,2377.0222,Combo7,casino.draftkings.com,602442ef9f0893001526406b,US,1225.3136,0.00027439,0.6522,6,10
FALCON GLOBAL LTD.,5a57133a3610bbb671016ff3,APAC,Nam Trinh,Goods Sorting: Match 3 Puzzle PM_1945,660a20c0c5f237ebf7b4ac68,com.fc.goods.sort.matching.puzzle.triplemaster,2243.5693,Combo6,draftkings.com,5f6413c9612b1a0015099993,CA,1296.3796,0.0002903,0.6513,2,10
Voodoo,56d55c72562b9c353800000d,EMEA,Hadil Salameh,Ball Blast,5af56c332803314ab33837f0,1383187127,829.4025,Combo5,sportsbook.draftkings.com,5bc0e10e25c7d7796ebe8fc0,US,3465.1714,0.00077596,0.6436,4,10
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Easy Words GP,64f9e2ac8fb8ac04ca897cd1,com.easybrain.word.puzzle.game,2316.8434,Combo7,casino.draftkings.com,602442ef9f0893001526406b,US,1225.3136,0.00027439,0.6357,4,10
LLC East-Games,62ea666c62b76e001b3eca4f,EMEA,Kseniia Fesenko,Tanks Blitz,62f1051ffaf12b2a7ad9a1d1,com.tanksblitz,739.3919,Combo4,draftkings.com,602442ef9f0893001526406b,US,3830.5002,0.00085777,0.6342,4,10
X-FLOW LTD,5b1526a7de961d3317b1d475,EMEA,Kseniia Fesenko,Happy Color Android - Paint by Number,5a777f42d76bfe102f007091,com.pixel.art.coloring.color.number,7674.6411,Combo10,sportsbook.draftkings.com,5bc0e10e25c7d7796ebe8fc0,CA,365.6717,8.189e-05,0.6284,6,10
Bluetile Games,64803209bfd9aa0011593484,EMEA,Tori Edwards,Yatzy - Fun Classic Dice Game,649fd139847c940a560e47aa,com.playvalve.yatzy,730.9495,Combo4,draftkings.com,602442ef9f0893001526406b,US,3830.5002,0.00085777,0.627,6,10
Gametion,561e8d956b8d90f61a0026fb,Americas,Rutvij Jadav,Ludo King,57bd636e47a977322200001a,993090598,806.2307,Combo5,sportsbook.draftkings.com,5bc0e10e25c7d7796ebe8fc0,US,3465.1714,0.00077596,0.6256,4,10
Mattel163 Limited,5b0fc58f19829714e5ad0d2f,APAC,Aria Gao,Phase 10 iOS,5d81c924bf4aa20017e95920,1463509237,2148.0516,Combo6,draftkings.com,5f6413c9612b1a0015099993,CA,1296.3796,0.0002903,0.6236,6,10
SmartNews,67d0848db62d6b0011ccb35e,Americas,Lisa Tolentino,SmartNews for docomo,69680f5935536525d31e36b2,com.nttdocomo.android.mymagazine,802.949,Combo5,sportsbook.draftkings.com,5bc0e10e25c7d7796ebe8fc0,US,3465.1714,0.00077596,0.6231,6,10
Gametion,561e8d956b8d90f61a0026fb,Americas,Rutvij Jadav,Ludo King,57bfce9a3ce6f97623000025,com.ludo.king,802.8256,Combo5,sportsbook.draftkings.com,5bc0e10e25c7d7796ebe8fc0,US,3465.1714,0.00077596,0.623,4,10
SYBO Games,5c52bd6ffbeb402419bef87d,EMEA,Louis Wallworth,Subway Surfers (Non-COPPA),5e4e6838246d020018f1e653,com.kiloo.subwaysurf,2143.2636,Combo6,draftkings.com,5f6413c9612b1a0015099993,CA,1296.3796,0.0002903,0.6222,4,10
Bluetile Games,64803209bfd9aa0011593484,EMEA,Tori Edwards,Solitaire - The #1 Card Game,6526703e4168a1c19383dcff,1578681725,719.1781,Combo4,draftkings.com,602442ef9f0893001526406b,US,3830.5002,0.00085777,0.6169,6,10
FALCON GLOBAL LTD.,5a57133a3610bbb671016ff3,APAC,Nam Trinh,Goods Sorting: Match 3 Puzzle PM_1945,660a20c0c5f237ebf7b4ac68,com.fc.goods.sort.matching.puzzle.triplemaster,2243.5693,Combo7,casino.draftkings.com,602442ef9f0893001526406b,US,1225.3136,0.00027439,0.6156,2,10
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Easy Words GP,64f9e2ac8fb8ac04ca897cd1,com.easybrain.word.puzzle.game,2316.8434,Combo8,draftkings.com,5bc0e10e25c7d7796ebe8fc0,US,1178.8851,0.00026399,0.6116,4,10
Voodoo,56d55c72562b9c353800000d,EMEA,Hadil Salameh,Aquapark.io,5cd9793d9ccc2b0012438b7c,1453989822,710.5107,Combo4,draftkings.com,602442ef9f0893001526406b,US,3830.5002,0.00085777,0.6095,8,10
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Art Puzzle - iOS,5ef316979c3a0300015b0a03,1519174001,2211.0834,Combo7,casino.draftkings.com,602442ef9f0893001526406b,US,1225.3136,0.00027439,0.6067,4,10
Scopely,561e8d966b8d90f61a003414,Americas,Natalie Kenyon,New YAHTZEE® With Buddies,5915396ce3b1195326000413,1206967173,705.3155,Combo4,draftkings.com,602442ef9f0893001526406b,US,3830.5002,0.00085777,0.605,4,10
Lihuhu,5d8880f1444f7200181b5e1d,APAC,Nam Trinh,Match Triple,61405fa047e8ae6d60071605,1530876832,698.5963,Combo4,draftkings.com,602442ef9f0893001526406b,US,3830.5002,0.00085777,0.5992,4,10
Aged Studio Limited,5fc7301f7a7f0200153979c7,APAC,Seven Tu,Aged Solitaire GP,67d553af916355d36b9391fc,com.agedstudio.card.solitaire.klondike,771.6683,Combo5,sportsbook.draftkings.com,5bc0e10e25c7d7796ebe8fc0,US,3465.1714,0.00077596,0.5988,4,10
Bluetile Games,64803209bfd9aa0011593484,EMEA,Tori Edwards,Word Search - Word Puzzle Game,64a41f5638325e04da4db2f3,com.playvalve.wsjourney,698.0834,Combo4,draftkings.com,602442ef9f0893001526406b,US,3830.5002,0.00085777,0.5988,6,10
SuperSonic Studios,5e3692d21cd3cb0018dd4329,EMEA,Beth Taylor-Lowen,Going Balls,5fa029b49f4c0275a7cf1372,1499081620,771.2801,Combo5,sportsbook.draftkings.com,5bc0e10e25c7d7796ebe8fc0,US,3465.1714,0.00077596,0.5985,4,10
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Art Puzzle GP,5f33efea7aae9f000162155d,com.easybrain.art.puzzle,4962.1386,Combo9,draftkings.com,5bc0e10e25c7d7796ebe8fc0,CA,537.4353,0.00012035,0.5972,4,10
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Pixel Art: Create by Number,5b61c1d3a5eacf3ee67a792c,com.europosit.pixelcoloring,2173.309,Combo7,casino.draftkings.com,602442ef9f0893001526406b,US,1225.3136,0.00027439,0.5963,4,10
FALCON GLOBAL LTD.,5a57133a3610bbb671016ff3,APAC,Nam Trinh,Goods Sorting: Match 3 Puzzle PM_1945,660a20c0c5f237ebf7b4ac68,com.fc.goods.sort.matching.puzzle.triplemaster,2243.5693,Combo8,draftkings.com,5bc0e10e25c7d7796ebe8fc0,US,1178.8851,0.00026399,0.5923,2,10
Gravity Labs,677cecb33b9ea20011273987,APAC,Ives Cui,moneywalk_AOS,677e35a5d7a0b145879b00a7,com.tracerofficial,2237.4241,Combo8,draftkings.com,5bc0e10e25c7d7796ebe8fc0,US,1178.8851,0.00026399,0.5907,6,10
Mattel163 Limited,5b0fc58f19829714e5ad0d2f,APAC,Aria Gao,Phase 10 iOS,5d81c924bf4aa20017e95920,1463509237,2148.0516,Combo7,casino.draftkings.com,602442ef9f0893001526406b,US,1225.3136,0.00027439,0.5894,6,10
Code Dish GmbH,64075f57d6da1900141e5aba,EMEA,Hadil Salameh,Dream Island - Match 3 Games,647dbe0bb7a4c97fb3997264,com.dream.free.games.match3,2227.9975,Combo8,draftkings.com,5bc0e10e25c7d7796ebe8fc0,US,1178.8851,0.00026399,0.5882,6,10
SYBO Games,5c52bd6ffbeb402419bef87d,EMEA,Louis Wallworth,Subway Surfers (Non-COPPA),5e4e6838246d020018f1e653,com.kiloo.subwaysurf,2143.2636,Combo7,casino.draftkings.com,602442ef9f0893001526406b,US,1225.3136,0.00027439,0.5881,4,10
Bluetile Games,64803209bfd9aa0011593484,EMEA,Tori Edwards,Dominoes Master: Classic Game,66cd6740334673785d02ece9,6467129396,683.7022,Combo4,draftkings.com,602442ef9f0893001526406b,US,3830.5002,0.00085777,0.5865,6,10
Scopely,561e8d966b8d90f61a003414,Americas,Natalie Kenyon,Scrabble Go,59e7dc15a81a003c1700ebfe,com.pieyel.scrabble,4870.4114,Combo9,draftkings.com,5bc0e10e25c7d7796ebe8fc0,CA,537.4353,0.00012035,0.5862,4,10
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Art Puzzle - iOS,5ef316979c3a0300015b0a03,1519174001,2211.0834,Combo8,draftkings.com,5bc0e10e25c7d7796ebe8fc0,US,1178.8851,0.00026399,0.5837,4,10
Puzzle1Studio,5d130cdf37472100170775e1,APAC,Ives Cui,Bubble Pop Origin! Puzzle Game,5de4583d2510a20017316fb9,1487907763,679.9213,Combo4,draftkings.com,602442ef9f0893001526406b,US,3830.5002,0.00085777,0.5832,4,10
OAKEVER GAMES PTE LTD,5b975fcedc73276356309362,APAC,Aria Gao,Jigsawcard iOS,69154b0b1de7be35146a52bd,6754900673,2000.8595,Combo6,draftkings.com,5f6413c9612b1a0015099993,CA,1296.3796,0.0002903,0.5809,2,10
LLC East-Games,62ea666c62b76e001b3eca4f,EMEA,Kseniia Fesenko,Tanks Blitz,62f1051ffaf12b2a7ad9a1d1,com.tanksblitz,739.3919,Combo5,sportsbook.draftkings.com,5bc0e10e25c7d7796ebe8fc0,US,3465.1714,0.00077596,0.5737,4,10
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Pixel Art: Create by Number,5b61c1d3a5eacf3ee67a792c,com.europosit.pixelcoloring,2173.309,Combo8,draftkings.com,5bc0e10e25c7d7796ebe8fc0,US,1178.8851,0.00026399,0.5737,4,10
OAKEVER GAMES PTE LTD,5b975fcedc73276356309362,APAC,Aria Gao,Meowdoku And,69e0a7d4b6a93be17be97116,com.oakever.meowdoku,6974.7269,Combo10,sportsbook.draftkings.com,5bc0e10e25c7d7796ebe8fc0,CA,365.6717,8.189e-05,0.5711,2,10
HITAPPS GAMES LTD,6021599b8b3e5600159fcc76,EMEA,Beth Taylor-Lowen,Connect Words Android,66101aeac0c070078a9775cf,com.hitappsgames.connectwords,665.0986,Combo4,draftkings.com,602442ef9f0893001526406b,US,3830.5002,0.00085777,0.5705,4,10
Mattel163 Limited,5b0fc58f19829714e5ad0d2f,APAC,Aria Gao,Skip-Bo iOS,60891c6075dd9017131842c0,1538912205,663.0106,Combo4,draftkings.com,602442ef9f0893001526406b,US,3830.5002,0.00085777,0.5687,6,10
Code Dish GmbH,64075f57d6da1900141e5aba,EMEA,Hadil Salameh,PiggyKingdom,65802019356fbd1f45ff6c6f,com.olleyo.piggy.king.free,732.502,Combo5,sportsbook.draftkings.com,5bc0e10e25c7d7796ebe8fc0,US,3465.1714,0.00077596,0.5684,6,10
Scopely,561e8d966b8d90f61a003414,Americas,Natalie Kenyon,Wheel of Fortune - iOS,579c0497be7334703a000072,898040123,657.6067,Combo4,draftkings.com,602442ef9f0893001526406b,US,3830.5002,0.00085777,0.5641,8,10
Scopely,561e8d966b8d90f61a003414,Americas,Natalie Kenyon,New YAHTZEE® With Buddies – Fun Game for Friends,591539d970abb44126000394,com.scopely.yux,649.5941,Combo4,draftkings.com,602442ef9f0893001526406b,US,3830.5002,0.00085777,0.5572,8,10
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Nonogram Android,5d406c47cf18f200178643cf,com.easybrain.nonogram,1897.2346,Combo6,draftkings.com,5f6413c9612b1a0015099993,CA,1296.3796,0.0002903,0.5508,4,10
OAKEVER GAMES PTE LTD,5b975fcedc73276356309362,APAC,Aria Gao,Jigsawcard iOS,69154b0b1de7be35146a52bd,6754900673,2000.8595,Combo7,casino.draftkings.com,602442ef9f0893001526406b,US,1225.3136,0.00027439,0.549,2,10
Scopely,561e8d966b8d90f61a003414,Americas,Natalie Kenyon,New YAHTZEE® With Buddies,5915396ce3b1195326000413,1206967173,705.3155,Combo5,sportsbook.draftkings.com,5bc0e10e25c7d7796ebe8fc0,US,3465.1714,0.00077596,0.5473,4,10
Dots,561e8d976b8d90f61a004735,EMEA,Louis Wallworth,Twdots Android,5b7c63748734f02f83929e90,com.weplaydots.twodotsandroid,635.4355,Combo4,draftkings.com,602442ef9f0893001526406b,US,3830.5002,0.00085777,0.5451,4,10
OAKEVER GAMES PTE LTD,5b975fcedc73276356309362,APAC,Aria Gao,Jigsawcard iOS,69154b0b1de7be35146a52bd,6754900673,2000.8595,Combo8,draftkings.com,5bc0e10e25c7d7796ebe8fc0,US,1178.8851,0.00026399,0.5282,2,10
Puzzle1Studio,5d130cdf37472100170775e1,APAC,Ives Cui,Bubble Pop Origin! Puzzle Game,5de4583d2510a20017316fb9,1487907763,679.9213,Combo5,sportsbook.draftkings.com,5bc0e10e25c7d7796ebe8fc0,US,3465.1714,0.00077596,0.5276,4,10
Voodoo,56d55c72562b9c353800000d,EMEA,Hadil Salameh,Mob Control,60994b96c5d1524132e8e1a7,1562817072,1920.8751,Combo7,casino.draftkings.com,602442ef9f0893001526406b,US,1225.3136,0.00027439,0.5271,8,10
Playsimple Games,568b8cb3bb2089a80600000a,Americas,Rutvij Jadav,PlaySimple Cryptogram,66e16cd7d7770a6a369725c3,in.playsimple.cryptogram,614.3112,Combo4,draftkings.com,602442ef9f0893001526406b,US,3830.5002,0.00085777,0.5269,4,10
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Solitaire – Classic Card Game,59c0bfe44b342c7f280015fe,1190849728,1907.0377,Combo7,casino.draftkings.com,602442ef9f0893001526406b,US,1225.3136,0.00027439,0.5233,8,10
INJOY TECHNOLOGY PTE.LTD.,5f687c6436ca1e0016d5fd6d,APAC,Seven Tu,Shareit Android,64f7008818744ab0e0841919,com.lenovo.anyshare.gps,6390.6848,Combo10,sportsbook.draftkings.com,5bc0e10e25c7d7796ebe8fc0,CA,365.6717,8.189e-05,0.5233,4,10
FALCON GLOBAL LTD.,5a57133a3610bbb671016ff3,APAC,Nam Trinh,Goods Sorting: Match 3 Puzzle iOS PM_1945,661898f2c0c070078a977fb4,6482849843,6385.6497,Combo10,sportsbook.draftkings.com,5bc0e10e25c7d7796ebe8fc0,CA,365.6717,8.189e-05,0.5229,2,10
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Nonogram Android,5d406c47cf18f200178643cf,com.easybrain.nonogram,1897.2346,Combo7,casino.draftkings.com,602442ef9f0893001526406b,US,1225.3136,0.00027439,0.5206,4,10
HITAPPS GAMES LTD,6021599b8b3e5600159fcc76,EMEA,Beth Taylor-Lowen,Connect Words Android,66101aeac0c070078a9775cf,com.hitappsgames.connectwords,665.0986,Combo5,sportsbook.draftkings.com,5bc0e10e25c7d7796ebe8fc0,US,3465.1714,0.00077596,0.5161,4,10
Severex,57c05f735b2bd4fa24000030,,Sales Ops,figgerits,63246d89d3a73abffd99d98b,1636821805,595.6902,Combo4,draftkings.com,602442ef9f0893001526406b,US,3830.5002,0.00085777,0.511,4,10
Bluetile Games,64803209bfd9aa0011593484,EMEA,Tori Edwards,Water Sortpuz,64e4c1ec575deb9efd61dafb,1615960653,594.5179,Combo4,draftkings.com,602442ef9f0893001526406b,US,3830.5002,0.00085777,0.51,6,10
Vinted,670cfa366f113e00119a799f,EMEA,Dumitru Cazacu,Vinted Android,671654af58450cca797bb25d,fr.vinted,4170.9759,Combo9,draftkings.com,5bc0e10e25c7d7796ebe8fc0,CA,537.4353,0.00012035,0.502,4,10
